2.000000000000000000e+00,2.047709712205652843e-01,1.836214858276846995e-01,8.474018946382232131e-02
4.000000000000000000e+00,1.659963402064520976e-01,1.245672490874266819e-01,5.690688563803317918e-02
8.000000000000000000e+00,1.264156137583751782e-01,8.936920466369581428e-02,4.143526494090592899e-02
1.600000000000000000e+01,1.051156256326594707e-01,6.355896784838933888e-02,2.537254324749604537e-02
3.200000000000000000e+01,8.052249567480458670e-02,3.919707854673535469e-02,1.342513212423437907e-02
6.400000000000000000e+01,5.679376216268861022e-02,2.348064684212805911e-02,7.038189835812553100e-03
