8, -30, 0.05372405372405373, 0.045177045177045176, 0.05372405372405373, 0.04390243902439024, 0.00975609756097561, 0.04878048780487805
8, -29, 0.052503052503052504, 0.0463980463980464, 0.05372405372405373, 0.04390243902439024, 0.00975609756097561, 0.04878048780487805
8, -28, 0.052503052503052504, 0.045177045177045176, 0.054945054945054944, 0.04390243902439024, 0.00975609756097561, 0.04390243902439024
8, -27, 0.052503052503052504, 0.0463980463980464, 0.05372405372405373, 0.04390243902439024, 0.00975609756097561, 0.04390243902439024
8, -26, 0.052503052503052504, 0.04884004884004884, 0.054945054945054944, 0.03902439024390244, 0.024390243902439025, 0.05853658536585366
8, -25, 0.05372405372405373, 0.050061050061050064, 0.05616605616605617, 0.03902439024390244, 0.024390243902439025, 0.05853658536585366
8, -24, 0.052503052503052504, 0.052503052503052504, 0.05860805860805861, 0.03902439024390244, 0.01951219512195122, 0.06829268292682927
8, -23, 0.054945054945054944, 0.05372405372405373, 0.05860805860805861, 0.03902439024390244, 0.024390243902439025, 0.07804878048780488
8, -22, 0.05616605616605617, 0.05372405372405373, 0.06715506715506715, 0.04390243902439024, 0.03414634146341464, 0.08292682926829269
8, -21, 0.05982905982905983, 0.05860805860805861, 0.07936507936507936, 0.04390243902439024, 0.03414634146341464, 0.1073170731707317
8, -20, 0.05982905982905983, 0.05982905982905983, 0.09157509157509157, 0.04390243902439024, 0.03902439024390244, 0.13170731707317074
8, -19, 0.06105006105006105, 0.06349206349206349, 0.1111111111111111, 0.04878048780487805, 0.03902439024390244, 0.13658536585365855
8, -18, 0.06227106227106227, 0.07081807081807082, 0.13675213675213677, 0.04390243902439024, 0.03902439024390244, 0.15121951219512195
8, -17, 0.06105006105006105, 0.07936507936507936, 0.17338217338217338, 0.04878048780487805, 0.05365853658536585, 0.17560975609756097
8, -16, 0.0695970695970696, 0.08913308913308914, 0.20757020757020758, 0.05853658536585366, 0.08780487804878048, 0.25853658536585367
8, -15, 0.07081807081807082, 0.10989010989010989, 0.27228327228327226, 0.06829268292682927, 0.1073170731707317, 0.3024390243902439
8, -14, 0.08180708180708181, 0.12942612942612944, 0.36996336996337, 0.07804878048780488, 0.12195121951219512, 0.3853658536585366
8, -13, 0.0927960927960928, 0.15995115995115994, 0.4884004884004884, 0.07317073170731707, 0.15609756097560976, 0.4878048780487805
8, -12, 0.0989010989010989, 0.21245421245421245, 0.6275946275946276, 0.07317073170731707, 0.22439024390243903, 0.6634146341463415
8, -11, 0.11721611721611722, 0.28327228327228327, 0.7594627594627594, 0.1073170731707317, 0.2731707317073171, 0.8097560975609757
8, -10, 0.13186813186813187, 0.36874236874236876, 0.8778998778998779, 0.14146341463414633, 0.36097560975609755, 0.9024390243902439
8, -9, 0.17826617826617827, 0.4932844932844933, 0.9548229548229549, 0.17560975609756097, 0.48292682926829267, 0.9707317073170731
8, -8, 0.22954822954822954, 0.6288156288156288, 0.9853479853479854, 0.22926829268292684, 0.6292682926829268, 0.9902439024390244
8, -7, 0.31746031746031744, 0.7472527472527473, 0.9938949938949939, 0.3073170731707317, 0.7609756097560976, 1.0
8, -6, 0.44078144078144077, 0.8620268620268621, 1.0, 0.40487804878048783, 0.8682926829268293, 1.0
8, -5, 0.5714285714285714, 0.9194139194139194, 1.0, 0.5365853658536586, 0.926829268292683, 1.0
8, -4, 0.717948717948718, 0.9548229548229549, 1.0, 0.7365853658536585, 0.9414634146341463, 1.0
8, -3, 0.8473748473748474, 0.9694749694749695, 1.0, 0.8829268292682927, 0.9560975609756097, 1.0
8, -2, 0.945054945054945, 0.9719169719169719, 1.0, 0.9365853658536586, 0.9804878048780488, 1.0
8, -1, 0.9853479853479854, 0.978021978021978, 1.0, 0.9902439024390244, 0.9804878048780488, 1.0
8, 0, 0.9963369963369964, 0.989010989010989, 1.0, 0.9951219512195122, 0.9951219512195122, 1.0
8, 1, 0.9987789987789988, 0.9865689865689866, 1.0, 1.0, 0.9951219512195122, 1.0
8, 2, 0.9975579975579976, 0.9914529914529915, 1.0, 1.0, 0.9951219512195122, 1.0
8, 3, 0.9987789987789988, 0.9926739926739927, 1.0, 1.0, 0.9951219512195122, 1.0
8, 4, 0.9987789987789988, 0.9951159951159951, 1.0, 1.0, 0.9951219512195122, 1.0
8, 5, 0.9987789987789988, 0.9951159951159951, 1.0, 1.0, 0.9902439024390244, 1.0
8, 6, 0.9987789987789988, 0.9975579975579976, 1.0, 1.0, 0.9902439024390244, 1.0
8, 7, 1.0, 0.9975579975579976, 1.0, 1.0, 1.0, 1.0
8, 8, 1.0, 0.9975579975579976, 1.0, 1.0, 1.0, 1.0
8, 9, 0.9987789987789988, 1.0, 1.0, 1.0, 1.0, 1.0
8, 10, 0.9987789987789988, 1.0, 1.0, 1.0, 1.0, 1.0
