2.000000000000000000e+00,2.068963575675532296e-01,2.339508383063370334e-01,1.735819946894076038e-01
4.000000000000000000e+00,2.333863753360042037e-01,2.378193057341539129e-01,1.431200078558226008e-01
8.000000000000000000e+00,1.907605141751650968e-01,1.897170694762214671e-01,1.331765409184580140e-01
1.600000000000000000e+01,2.101504733641061107e-01,1.750257965326185161e-01,1.043404044957683408e-01
3.200000000000000000e+01,2.057384589120076213e-01,1.461382445222026150e-01,7.561016188956011519e-02
6.400000000000000000e+01,1.624723417232465938e-01,1.000106798824416388e-01,5.128342525604830809e-02
