-3.000000000000000000e+01,1.000000000000000000e+00,5.026115439093484794e-01,5.003983711048158867e-01,4.971671388101983058e-01
-2.900000000000000000e+01,1.000000000000000000e+00,5.028328611898017497e-01,5.013279036827195112e-01,4.981409348441926399e-01
-2.800000000000000000e+01,1.000000000000000000e+00,5.030984419263455631e-01,5.027443342776204416e-01,5.000885269121813081e-01
-2.700000000000000000e+01,1.000000000000000000e+00,5.046919263456091098e-01,5.033197592067988335e-01,5.021689093484419386e-01
-2.600000000000000000e+01,1.000000000000000000e+00,5.066395184135977781e-01,5.045148725212464935e-01,5.040722379603399528e-01
-2.500000000000000000e+01,1.000000000000000000e+00,5.090740084985835301e-01,5.061968838526912373e-01,5.065067280453258158e-01
-2.400000000000000000e+01,1.000000000000000000e+00,5.119511331444759339e-01,5.095166430594900708e-01,5.097379603399433412e-01
-2.300000000000000000e+01,1.000000000000000000e+00,5.142085694050991806e-01,5.136774079320113318e-01,5.124822946175637828e-01
-2.200000000000000000e+01,1.000000000000000000e+00,5.180594900849858631e-01,5.177053824362606305e-01,5.154036827195467296e-01
-2.100000000000000000e+01,1.000000000000000000e+00,5.222645184135977781e-01,5.218661473087818914e-01,5.204054532577904180e-01
-2.000000000000000000e+01,1.000000000000000000e+00,5.294351983002832940e-01,5.281072946175637828e-01,5.267793909348441606e-01
-1.900000000000000000e+01,1.000000000000000000e+00,5.370485127478753506e-01,5.358091359773371476e-01,5.336402266288952090e-01
-1.800000000000000000e+01,1.000000000000000000e+00,5.468307365439093459e-01,5.443962464589234829e-01,5.441749291784702125e-01
-1.700000000000000000e+01,1.000000000000000000e+00,5.594900849858357450e-01,5.553293201133144841e-01,5.552407932011331759e-01
-1.600000000000000000e+01,1.000000000000000000e+00,5.733888101983002361e-01,5.722379603399433412e-01,5.684755665722379669e-01
-1.500000000000000000e+01,1.000000000000000000e+00,5.891023371104815443e-01,5.880400141643059575e-01,5.823742917847025691e-01
-1.400000000000000000e+01,1.000000000000000000e+00,6.089323654390934593e-01,6.049486543909348146e-01,5.999468838526912373e-01
-1.300000000000000000e+01,1.000000000000000000e+00,6.301345609065155395e-01,6.301788243626061936e-01,6.226540368271954451e-01
-1.200000000000000000e+01,1.000000000000000000e+00,6.570467422096317733e-01,6.561172096317280378e-01,6.496547450424928760e-01
-1.100000000000000000e+01,1.000000000000000000e+00,6.908640226628894876e-01,6.878541076487252326e-01,6.813031161473087627e-01
-1.000000000000000000e+01,1.000000000000000000e+00,7.291519121813031523e-01,7.267174220963172893e-01,7.176434135977337592e-01
-9.000000000000000000e+00,1.000000000000000000e+00,7.690332861189801417e-01,7.666430594900849327e-01,7.559313031161473129e-01
-8.000000000000000000e+00,1.000000000000000000e+00,8.101983002832860992e-01,8.077195467422095820e-01,7.993980169971671712e-01
-7.000000000000000000e+00,1.000000000000000000e+00,8.527797450424928760e-01,8.509649433427761700e-01,8.416253541076487155e-01
-6.000000000000000000e+00,1.000000000000000000e+00,8.940775495750707957e-01,8.908463172804532704e-01,8.853576487252124982e-01
-5.000000000000000000e+00,1.000000000000000000e+00,9.294883144475920567e-01,9.288243626062322456e-01,9.218750000000000000e-01
-4.000000000000000000e+00,1.000000000000000000e+00,9.579497167138810720e-01,9.572415014164306069e-01,9.524610481586401889e-01
-3.000000000000000000e+00,1.000000000000000000e+00,9.785322237960339953e-01,9.776912181303115679e-01,9.742386685552407721e-01
-2.000000000000000000e+00,1.000000000000000000e+00,9.903948300283286210e-01,9.910145184135977781e-01,9.887128186968838772e-01
-1.000000000000000000e+00,1.000000000000000000e+00,9.969015580736544369e-01,9.969015580736544369e-01,9.964589235127478961e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.992475212464588807e-01,9.993803116147308430e-01,9.992917847025495348e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.998229461756373837e-01,9.999557365439093459e-01,9.999114730878186919e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.000000000000000000e+01,2.000000000000000000e+00,5.114199716713880850e-01,5.034968130311614498e-01,5.036296033994334120e-01
-2.900000000000000000e+01,2.000000000000000000e+00,5.118626062322946257e-01,5.042050283286119150e-01,5.043820821529745313e-01
-2.800000000000000000e+01,2.000000000000000000e+00,5.131905099150141369e-01,5.066395184135977781e-01,5.040722379603399528e-01
-2.700000000000000000e+01,2.000000000000000000e+00,5.154479461756373837e-01,5.077903682719546730e-01,5.059313031161473129e-01
-2.600000000000000000e+01,2.000000000000000000e+00,5.183693342776204416e-01,5.089412181303115679e-01,5.078788951841359811e-01
-2.500000000000000000e+01,2.000000000000000000e+00,5.218661473087818914e-01,5.112429178470254687e-01,5.105789660056657686e-01
-2.400000000000000000e+01,2.000000000000000000e+00,5.246990084985835301e-01,5.132347733711047910e-01,5.135888810198300236e-01
-2.300000000000000000e+01,2.000000000000000000e+00,5.303647308781869185e-01,5.174398016997167060e-01,5.169971671388101653e-01
-2.200000000000000000e+01,2.000000000000000000e+00,5.347468130311614498e-01,5.219546742209631995e-01,5.208038243626061936e-01
-2.100000000000000000e+01,2.000000000000000000e+00,5.435109773371105124e-01,5.280187677053824746e-01,5.278859773371105124e-01
-2.000000000000000000e+01,2.000000000000000000e+00,5.536473087818697403e-01,5.350566572237960283e-01,5.355878186968838772e-01
-1.900000000000000000e+01,2.000000000000000000e+00,5.626770538243626163e-01,5.442634560906515206e-01,5.439978753541075962e-01
-1.800000000000000000e+01,2.000000000000000000e+00,5.747609773371105124e-01,5.550637393767705596e-01,5.550637393767705596e-01
-1.700000000000000000e+01,2.000000000000000000e+00,5.898990793201133176e-01,5.690952549575071240e-01,5.689624645892351618e-01
-1.600000000000000000e+01,2.000000000000000000e+00,6.091979461756373837e-01,5.867563739376771004e-01,5.848973087818697403e-01
-1.500000000000000000e+01,2.000000000000000000e+00,6.315952549575071240e-01,6.087995750708214970e-01,6.045502832861189280e-01
-1.400000000000000000e+01,2.000000000000000000e+00,6.566041076487252326e-01,6.337199008498584085e-01,6.279656515580736009e-01
-1.300000000000000000e+01,2.000000000000000000e+00,6.878983711048158867e-01,6.621370396600566588e-01,6.557188385269121511e-01
