-8.921053174625507509e+00,-9.213333079867785713e+00,-8.027398189990014643e+00,-7.926829830193149462e+00
-1.112328672813962527e+01,-1.131578964647175312e+01,-9.950000111386112067e+00,-9.619047679665968076e+00
-1.362499994430694450e+01,-1.382716083608360869e+01,-1.213333222442156334e+01,-1.138666695181473010e+01
-1.561111039603960471e+01,-1.590769298260044629e+01,-1.412986911388596312e+01,-1.336708927580434825e+01
-1.703883525047409364e+01,-1.727956951745098380e+01,-1.545679000393840319e+01,-1.447126413706784831e+01
