1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+01,9.994789473684210224e-01,9.994631578947368311e-01,9.994263157894737182e-01
5.000000000000000000e+01,9.984894736842104823e-01,9.963263157894737265e-01,9.953894736842104907e-01
7.000000000000000000e+01,9.937210526315789494e-01,9.647999999999999909e-01,9.563210526315789606e-01
9.000000000000000000e+01,9.868105263157894713e-01,9.484421052631578641e-01,9.396578947368421364e-01
1.100000000000000000e+02,8.774105263157894186e-01,8.108263157894737283e-01,7.952578947368420526e-01
