4.806568622589111328e-01 4.885357618331909180e-01 4.938031435012817383e-01
4.744600057601928711e-01 4.857914447784423828e-01 4.911915659904479980e-01
4.674663543701171875e-01 4.811880588531494141e-01 4.883587360382080078e-01
4.583480954170227051e-01 4.753452539443969727e-01 4.835339784622192383e-01
4.468838572502136230e-01 4.688827991485595703e-01 4.780895709991455078e-01
4.329851269721984863e-01 4.611809253692626953e-01 4.712730050086975098e-01
4.164748787879943848e-01 4.508675932884216309e-01 4.632170796394348145e-01
3.970432281494140625e-01 4.409083127975463867e-01 4.525052905082702637e-01
3.736720681190490723e-01 4.267439842224121094e-01 4.376327991485595703e-01
3.472025394439697266e-01 4.087730050086975098e-01 4.211225509643554688e-01
3.162623643875122070e-01 3.869953751564025879e-01 4.028859734535217285e-01
2.801434397697448730e-01 3.599504232406616211e-01 3.796918988227844238e-01
2.401735186576843262e-01 3.290545344352722168e-01 3.495928049087524414e-01
1.972379684448242188e-01 2.914305925369262695e-01 3.134738206863403320e-01
1.526646614074707031e-01 2.471228837966918945e-01 2.776203751564025879e-01
1.092864871025085449e-01 2.017085552215576172e-01 2.334897518157958984e-01
7.179534435272216797e-02 1.557630896568298340e-01 1.843572854995727539e-01
4.191750288009643555e-02 1.114553809165954590e-01 1.377478837966918945e-01
2.000707387924194336e-02 7.179534435272216797e-02 9.405982494354248047e-02
7.613301277160644531e-03 4.098796844482421875e-02 5.701130628585815430e-02
2.257406711578369141e-03 1.828080415725708008e-02 2.877122163772583008e-02
3.541111946105957031e-04 5.665719509124755859e-03 1.093310117721557617e-02
8.851289749145507812e-05 1.681983470916748047e-03 3.054201602935791016e-03
0.000000000000000000e+00 2.213120460510253906e-04 6.639361381530761719e-04
0.000000000000000000e+00 4.428625106811523438e-05 1.327991485595703125e-04
0.000000000000000000e+00 4.428625106811523438e-05 4.428625106811523438e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
