4.881816506385803223e-01 4.893767833709716797e-01 4.912800788879394531e-01
4.845077991485595703e-01 4.872964024543762207e-01 4.888898730278015137e-01
4.798158407211303711e-01 4.854815602302551270e-01 4.855258464813232422e-01
4.751682281494140625e-01 4.816749095916748047e-01 4.824274182319641113e-01
4.685729742050170898e-01 4.775584340095520020e-01 4.785321950912475586e-01
4.625088572502136230e-01 4.723796248435974121e-01 4.741944074630737305e-01
4.524167776107788086e-01 4.660499095916748047e-01 4.688385128974914551e-01
4.390934705734252930e-01 4.571529626846313477e-01 4.621990323066711426e-01
4.236012697219848633e-01 4.483445286750793457e-01 4.527708888053894043e-01
4.081975817680358887e-01 4.364819526672363281e-01 4.416607618331909180e-01
3.855347037315368652e-01 4.204143285751342773e-01 4.265226721763610840e-01
3.597291111946105957e-01 4.011597037315368652e-01 4.093484282493591309e-01
3.293201327323913574e-01 3.812411427497863770e-01 3.882790207862854004e-01
2.941306829452514648e-01 3.560994863510131836e-01 3.632701635360717773e-01
2.556657195091247559e-01 3.240085244178771973e-01 3.338792324066162109e-01
2.141466140747070312e-01 2.876239418983459473e-01 3.007701635360717773e-01
1.711225509643554688e-01 2.479196190834045410e-01 2.599149942398071289e-01
1.291164755821228027e-01 2.051610946655273438e-01 2.159613966941833496e-01
8.932363986968994141e-02 1.591714024543762207e-01 1.708126664161682129e-01
5.807363986968994141e-02 1.165456771850585938e-01 1.264164447784423828e-01
3.231233358383178711e-02 7.816928625106811523e-02 8.494156599044799805e-02
1.606762409210205078e-02 4.647660255432128906e-02 5.077016353607177734e-02
5.975544452667236328e-03 2.323830127716064453e-02 2.553999423980712891e-02
1.859068870544433594e-03 8.985459804534912109e-03 1.088881492614746094e-02
3.098249435424804688e-04 2.434492111206054688e-03 2.523005008697509766e-03
0.000000000000000000e+00 5.311369895935058594e-04 6.639361381530761719e-04
0.000000000000000000e+00 0.000000000000000000e+00 8.851289749145507812e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
