4.885800480842590332e-01 4.965031743049621582e-01 4.963703751564025879e-01
4.881373643875122070e-01 4.957949519157409668e-01 4.956179261207580566e-01
4.868094921112060547e-01 4.933604598045349121e-01 4.959277510643005371e-01
4.845520257949829102e-01 4.922096133232116699e-01 4.940686821937561035e-01
4.816306829452514648e-01 4.910587668418884277e-01 4.921211004257202148e-01
4.781338572502136230e-01 4.887570738792419434e-01 4.894210100173950195e-01
4.753009676933288574e-01 4.867652058601379395e-01 4.864110946655273438e-01
4.696352481842041016e-01 4.825602173805236816e-01 4.830028414726257324e-01
4.652531743049621582e-01 4.780453443527221680e-01 4.791961908340454102e-01
4.564890265464782715e-01 4.719812273979187012e-01 4.721140265464782715e-01
4.463527202606201172e-01 4.649433493614196777e-01 4.644121527671813965e-01
4.373229742050170898e-01 4.557365179061889648e-01 4.560021162033081055e-01
4.252390265464782715e-01 4.449362754821777344e-01 4.449362754821777344e-01
4.101009368896484375e-01 4.309047460556030273e-01 4.310375452041625977e-01
3.908020257949829102e-01 4.132436513900756836e-01 4.151027202606201172e-01
3.684047460556030273e-01 3.912004232406616211e-01 3.954496979713439941e-01
3.433958888053894043e-01 3.662800788879394531e-01 3.720343708992004395e-01
3.121016025543212891e-01 3.378629684448242188e-01 3.442811369895935059e-01
2.753186821937561035e-01 3.051080107688903809e-01 3.133410215377807617e-01
2.371636033058166504e-01 2.686349153518676758e-01 2.728841900825500488e-01
1.939624547958374023e-01 2.286649942398071289e-01 2.338438630104064941e-01
1.521777510643005371e-01 1.856409311294555664e-01 1.882082223892211914e-01
1.129160523414611816e-01 1.433250904083251953e-01 1.459808945655822754e-01
7.821351289749145508e-02 1.026912331581115723e-01 1.056126356124877930e-01
4.899966716766357422e-02 6.949365139007568359e-02 7.152974605560302734e-02
2.704495191574096680e-02 4.209452867507934570e-02 4.249292612075805664e-02
1.323479413986206055e-02 2.075958251953125000e-02 2.213174104690551758e-02
4.647672176361083984e-03 7.790386676788330078e-03 8.100211620330810547e-03
1.106560230255126953e-03 2.655804157257080078e-03 2.567291259765625000e-03
1.327991485595703125e-04 6.197094917297363281e-04 5.754232406616210938e-04
0.000000000000000000e+00 1.327991485595703125e-04 1.327991485595703125e-04
0.000000000000000000e+00 4.428625106811523438e-05 4.428625106811523438e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
