2.000000000000000000e+00,2.683636363636364042e+00,1.737704918032790535e-01,-5.140540540540539993e+00
4.000000000000000000e+00,1.177777777777778256e+00,-1.864285714285713880e+00,-5.698181818181817349e+00
8.000000000000000000e+00,-2.487912087912087511e+00,-5.373333333333333073e+00,-9.771428571428570464e+00
1.600000000000000000e+01,-4.364814814814814703e+00,-8.226262626262625943e+00,-1.157108433734939723e+01
3.200000000000000000e+01,-6.399999999999999467e+00,-1.036166666666666636e+01,-1.370126582278481031e+01
6.400000000000000000e+01,-7.569014084507042384e+00,-1.144810126582278542e+01,-1.499199999999999910e+01
